X,Y,Z
0.0134317991453228,-0.00633669573701879,-0.012997574546968
0.0133824771538696,-0.00617295877964861,-0.0130096288014983
0.0133331551624164,-0.00600922182227842,-0.0130216830560286
0.0132838331709631,-0.00584548486490823,-0.0130337373105589
0.0132345111795099,-0.00568174790753804,-0.0130457915650892
0.0131851891880567,-0.00551801095016785,-0.0130578458196196
0.0131358671966035,-0.00535427399279766,-0.0130699000741499
0.0130865452051502,-0.00519053703542748,-0.0130819543286802
0.013037223213697,-0.00502680007805729,-0.0130940085832105
0.0129879012222438,-0.0048630631206871,-0.0131060628377408
0.0129385792307905,-0.00469932616331691,-0.0131181170922712
0.0128892572393373,-0.00453558920594673,-0.0131301713468015
0.0128399352478841,-0.00437185224857654,-0.0131422256013318
0.0127906132564309,-0.00420811529120635,-0.0131542798558621
0.0127412912649776,-0.00404437833383616,-0.0131663341103924
0.0126919692735244,-0.00388064137646598,-0.0131783883649228
0.0126426472820712,-0.00371690441909579,-0.0131904426194531
0.0125933252906179,-0.0035531674617256,-0.0132024968739834
0.0125440032991647,-0.00338943050435541,-0.0132145511285137
0.0124946813077115,-0.00322569354698522,-0.013226605383044
0.0124453593162583,-0.00306195658961503,-0.0132386596375744
0.012396037324805,-0.00289821963224485,-0.0132507138921047
0.0123467153333518,-0.00273448267487466,-0.013262768146635
0.0122973933418986,-0.00257074571750447,-0.0132748224011653
0.0122480713504453,-0.00240700876013428,-0.0132868766556956
0.0121987493589921,-0.00224327180276409,-0.013298930910226
0.0121494273675389,-0.00207953484539391,-0.0133109851647563
0.0121001053760857,-0.00191579788802372,-0.0133230394192866
0.0120507833846324,-0.00175206093065353,-0.0133350936738169
0.0120014613931792,-0.00158832397328334,-0.0133471479283472
0.011952139401726,-0.00142458701591316,-0.0133592021828776
0.0119028174102727,-0.00126085005854297,-0.0133712564374079
0.0118534954188195,-0.00109711310117278,-0.0133833106919382
0.0118041734273663,-0.000933376143802591,-0.0133953649464685
0.0117548514359131,-0.000769639186432403,-0.0134074192009989
0.0117055294444598,-0.000605902229062216,-0.0134194734555292
0.0116562074530066,-0.000442165271692028,-0.0134315277100595
0.0116068854615534,-0.00027842831432184,-0.0134435819645898
0.0115575634701002,-0.000114691356951652,-0.0134556362191201
0.0115082414786469,4.90456004185354e-05,-0.0134676904736505
0.0114589194871937,0.000212782557788725,-0.0134797447281808
0.0114095974957405,0.000376519515158911,-0.0134917989827111
0.0113602755042872,0.0005402564725291,-0.0135038532372414
0.011310953512834,0.000703993429899288,-0.0135159074917717
0.0112616315213808,0.000867730387269476,-0.0135279617463021
0.0112123095299276,0.00103146734463966,-0.0135400160008324
0.0111629875384743,0.00119520430200985,-0.0135520702553627
0.0111136655470211,0.00135894125938004,-0.013564124509893
0.0110643435555679,0.00152267821675023,-0.0135761787644233
0.0110150215641146,0.00168641517412042,-0.0135882330189537
0.0109656995726614,0.0018501521314906,-0.013600287273484
0.0109163775812082,0.00201388908886079,-0.0136123415280143
0.010867055589755,0.00217762604623098,-0.0136243957825446
0.0108177335983017,0.00234136300360117,-0.0136364500370749
0.0107684116068485,0.00250509996097135,-0.0136485042916053
0.0107190896153953,0.00266883691834154,-0.0136605585461356
0.010669767623942,0.00283257387571173,-0.0136726128006659
0.0106204456324888,0.00299631083308192,-0.0136846670551962
0.0105711236410356,0.00316004779045211,-0.0136967213097265
0.0105218016495824,0.0033237847478223,-0.0137087755642569
0.0104724796581291,0.00348752170519248,-0.0137208298187872
0.0104231576666759,0.00365125866256267,-0.0137328840733175
0.0103738356752227,0.00381499561993286,-0.0137449383278478
0.0103245136837694,0.00397873257730305,-0.0137569925823781
0.0102751916923162,0.00414246953467323,-0.0137690468369085
0.010225869700863,0.00430620649204342,-0.0137811010914388
0.0101765477094098,0.00446994344941361,-0.0137931553459691
0.0101272257179565,0.0046336804067838,-0.0138052096004994
0.0100779037265033,0.00479741736415399,-0.0138172638550297
0.0100285817350501,0.00496115432152417,-0.0138293181095601
0.00997925974359685,0.00512489127889436,-0.0138413723640904
0.00992993775214362,0.00528862823626455,-0.0138534266186207
0.00988061576069039,0.00545236519363474,-0.013865480873151
0.00983129376923716,0.00561610215100493,-0.0138775351276813
0.00978197177778393,0.00577983910837511,-0.0138895893822117
0.0097326497863307,0.0059435760657453,-0.013901643636742
0.00968332779487748,0.00610731302311549,-0.0139136978912723
0.00963400580342425,0.00627104998048568,-0.0139257521458026
0.00958468381197102,0.00643478693785587,-0.013937806400333
0.00953536182051779,0.00659852389522605,-0.0139498606548633
0.00948603982906457,0.00676226085259624,-0.0139619149093936
0.00943671783761134,0.00692599780996643,-0.0139739691639239
0.00938739584615811,0.00708973476733662,-0.0139860234184542
0.00933807385470488,0.00725347172470681,-0.0139980776729846
0.00928875186325165,0.00741720868207699,-0.0140101319275149
0.00923942987179842,0.00758094563944718,-0.0140221861820452
0.0091901078803452,0.00774468259681737,-0.0140342404365755
0.00914078588889197,0.00790841955418756,-0.0140462946911058
0.00909146389743874,0.00807215651155774,-0.0140583489456362
0.00904214190598551,0.00823589346892793,-0.0140704032001665
0.00899281991453228,0.00839963042629812,-0.0140824574546968
0.00894349792307905,0.00856336738366831,-0.0140945117092271
0.00889417593162583,0.0087271043410385,-0.0141065659637574
0.0088448539401726,0.00889084129840868,-0.0141186202182878
0.00879553194871937,0.00905457825577887,-0.0141306744728181
0.00874620995726614,0.00921831521314906,-0.0141427287273484
0.00869688796581291,0.00938205217051925,-0.0141547829818787
0.00864756597435968,0.00954578912788944,-0.014166837236409
0.00859824398290646,0.00970952608525963,-0.0141788914909394
0.00854892199145323,0.00987326304262981,-0.0141909457454697
0.0084996,0.010037,-0.014203
0.0084505,0.0102,-0.014215
0.0084169,0.010309,-0.014223
0.0083678,0.010467,-0.014236
0.0083657,0.010474,-0.014236
0.0083268,0.010598,-0.014246
0.0082729,0.010767,-0.014261
0.0082408,0.010866,-0.01427
0.0082358,0.010882,-0.014272
0.0082069,0.010969,-0.01428
0.0082056,0.010973,-0.014281
0.0082039,0.010978,-0.014281
0.0081224,0.011226,-0.014308
0.0080623,0.011404,-0.01433
0.0080123,0.011547,-0.01435
0.0079197,0.011805,-0.014388
0.0078492,0.011998,-0.014421
0.007757,0.012239,-0.014466
0.0077295,0.012308,-0.01448
0.007699,0.012385,-0.014496
0.0076596,0.012481,-0.014517
0.0074865,0.012887,-0.014616
0.0074608,0.012944,-0.014632
0.0072656,0.013361,-0.014754
0.0072516,0.013389,-0.014763
0.0072467,0.013399,-0.014766
0.0072037,0.013485,-0.014794
0.0071954,0.013501,-0.0148
0.0071646,0.013561,-0.01482
0.006924,0.014004,-0.014985
0.0068785,0.014083,-0.015017
0.0066954,0.014385,-0.015149
0.0066224,0.0145,-0.015203
0.0065378,0.01463,-0.015267
0.0064542,0.014755,-0.015332
0.0063008,0.014976,-0.015452
0.006245,0.015054,-0.015497
0.006179,0.015145,-0.01555
0.0059608,0.015434,-0.015734
0.0058141,0.015622,-0.015864
0.0058107,0.015626,-0.015867
0.0057849,0.015659,-0.01589
0.0056071,0.015879,-0.016057
0.005445,0.016075,-0.016217
0.0054073,0.01612,-0.016255
